Date,0
200101,0.41901408450704225
200102,0.41710760653537415
200103,0.40276919071946893
200104,0.38547817220364705
200105,0.37431265453740264
200106,0.3682058645707376
200107,0.36269773609927064
200108,0.36134261653447725
200109,0.36018179888257373
200110,0.36192309355941
200111,0.36598413357864956
200112,0.37058439366588886
200201,0.37479313321708985
200202,0.3783722985458343
200203,0.3790789719035904
200204,0.3782584940519106
200205,0.37615913219767777
200206,0.37301324666857644
200207,0.3698786065784268
200208,0.36888829680361307
200209,0.36710240102753205
200210,0.3661568103641887
200211,0.36767702399709123
200212,0.3697860065496291
200301,0.37200840708899263
200302,0.3732744698358719
200303,0.3728205052265095
200304,0.3719885725881629
200305,0.37151939358743163
200306,0.3704397832417886
200307,0.36886299678811046
200308,0.3687146472470436
200309,0.369545978813762
200310,0.3714868283434059
200311,0.3726934445397929
200312,0.3733185270253891
200401,0.3748937372634382
200402,0.3764010174299345
200403,0.3765969649953042
200404,0.37689272450811195
200405,0.3765532215307533
200406,0.37565095331795356
200407,0.3751655376020858
200408,0.3750420626940677
200409,0.37560831982605647
200410,0.3759177241691991
200411,0.3768950484127494
200412,0.3779659349146702
200501,0.37928568296906856
200502,0.38044369113454407
200503,0.38119576372541825
200504,0.3814004364978852
200505,0.38138230360114195
200506,0.38133196001231984
200507,0.3812731857140402
200508,0.38163995890825764
200509,0.38216370460707816
200510,0.3825093918313955
200511,0.3832317434355092
200512,0.38434532104858493
200601,0.3849188264498569
200602,0.385368260525112
200603,0.3853947350339322
200604,0.3853557269577971
200605,0.38554668260710334
200606,0.3855161352958777
200607,0.38531607396212975
200608,0.38543029244917987
200609,0.3856917399388652
200610,0.38597565538805934
200611,0.3864366700829877
200612,0.387042212743695
200701,0.38781463022709867
200702,0.38848889085206945
200703,0.38862916529705055
200704,0.388817059401974
200705,0.3886142452155223
200706,0.3885137790099581
200707,0.38843897554965773
200708,0.38851735741608906
200709,0.388666468173698
200710,0.38852917237653917
200711,0.38908329832113503
200712,0.3894449269467134
200801,0.3894747547702596
200802,0.38954270134576324
200803,0.38932226127609476
200804,0.38858941128230645
200805,0.38797181969184946
200806,0.38714262491409007
200807,0.3866624665621721
200808,0.38647213735591274
200809,0.3863712981917138
200810,0.38641995558571945
200811,0.38665533622139703
200812,0.38695379448776346
200901,0.38718538184866935
200902,0.3872812688909266
200903,0.38723993159896364
200904,0.3871573951160992
200905,0.3870010021192813
200906,0.38694309656304743
200907,0.38695879947657397
200908,0.38717101818464555
200909,0.3874282811312809
200910,0.38773443767002047
200911,0.38813567723034503
200912,0.3886338718758116
201001,0.3892246077500266
201002,0.389783225629832
201003,0.39002588128774357
201004,0.39003772024133154
201005,0.38996512727054167
201006,0.3897646198574429
201007,0.38963349391333973
201008,0.3897563108054243
201009,0.390043026022438
201010,0.3903347873372733
201011,0.39074896590498376
201012,0.3911513664670453
201101,0.3916448422485783
201102,0.39185898885198006
201103,0.39210827551583993
201104,0.3921648071296305
201105,0.39221003853580233
201106,0.3921899364828
201107,0.39217017087481193
201108,0.3924376324626979
201109,0.3927951049987722
201110,0.39298391467739774
201111,0.3933068506588864
201112,0.3936074149419799
201201,0.39388322281634147
201202,0.39418328164148503
201203,0.39416009926532425
201204,0.3940544652454041
201205,0.3939447028496428
201206,0.39379218685254697
201207,0.3937614834275727
201208,0.39362048968160795
201209,0.3935459641969131
201210,0.39351414747955404
201211,0.39353216661529544
201212,0.39354936307827154
201301,0.3937193240912558
201302,0.3938767995206426
201303,0.3938917437923212
201304,0.39374648706731036
201305,0.3935810753723126
201306,0.3932449637540871
201307,0.39302227967292314
201308,0.3928870278982437
201309,0.3927277536243863
201310,0.392631226745986
201311,0.3926389792347536
201312,0.3926561486698966
201401,0.3926558951655654
201402,0.39267634143639035
201403,0.39254227466204794
201404,0.3923762177110983
201405,0.39214020887043805
201406,0.39180343155242214
201407,0.3915674249424754
201408,0.3913352747259674
201409,0.39113554702000136
201410,0.39100203642825854
201411,0.3908886800610463
201412,0.390750429156868
201501,0.39072017380789
201502,0.39059881405390484
201503,0.3903615478283071
201504,0.3899775023617783
201505,0.38948130725238744
201506,0.3890403787002901
201507,0.3886017036062884
201508,0.38820067304966926
201509,0.3879032692089196
201510,0.3876831045782286
201511,0.38745970929878976
201512,0.38709670746871294
201601,0.3867030782549873
201602,0.3862490745184269
201603,0.3856810679753454
201604,0.38516159743390094
201605,0.38455804861317516
201606,0.383836199252384
201607,0.38318642157041416
201608,0.3824278504708667
201609,0.3817236785799079
201610,0.3810049486860068
201611,0.3804773957606796
201612,0.3799983989955804
201701,0.3795327524307483
201702,0.3790641469536429
201703,0.37850328140529593
201704,0.37788872979310634
201705,0.3772078117440652
201706,0.37644331538524206
201707,0.37570567780841607
201708,0.3750003737819804
201709,0.3743669849451653
201710,0.3737554538412864
201711,0.3732575266789788
201712,0.37269114584350727
201801,0.3722322898012166
201802,0.3717932528207625
201803,0.3712291747946581
201804,0.37062451761011683
201805,0.369851501301196
201806,0.36911488054507524
201807,0.3683740984638765
201808,0.36772034597176423
201809,0.36711253323858606
201810,0.3664701782540821
201811,0.3659924718514545
201812,0.3654056599004342
201901,0.3650090945854704
201902,0.36457513232198346
201903,0.36406183545171206
201904,0.3634926954146656
201905,0.3627934804868353
201906,0.36210678292195136
201907,0.3614404537219629
201908,0.3608288214225417
201909,0.36024296271853073
201910,0.3596799696803019
201911,0.35921440568597474
201912,0.3587102486931186
202001,0.35832941770552657
202002,0.35795520271248915
202003,0.35743608981741054
202004,0.3569306384880084
202005,0.3565362487640946
202006,0.35590647702485895
202007,0.35524570174661085
202008,0.35471864178036383
202009,0.354156364982567
202010,0.35361954464382783
202011,0.3535594339985279
